school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3
GP,F,1.0860891416379232,U,LE3,T,1.1310291463719242,0.42340865732241745,other,other,home,other,0.9294743650324168,-0.05865464152543318,-0.41785512192219165,no,yes,yes,no,yes,yes,yes,yes,0.03746233708930843,0.801881131544771,1.7898723857870655,-0.5317544912412248,-0.18101916192796408,-1.1286582063378037,0.5243531284268517,-0.3117120229021065,-0.7871709278835786,-0.5888718332178686
GP,F,1.0860891416379232,U,GT3,T,1.1310291463719242,0.42340865732241745,other,other,reputation,father,-0.647688019072363,2.3852887553676134,-0.41785512192219165,no,yes,yes,no,yes,yes,yes,no,0.03746233708930843,-0.2314708420953981,-0.06941333352082824,-0.5317544912412248,-0.9988768212410546,-0.4051593561212629,-0.7107751577544887,0.9122880670276313,0.5858016207505699,0.7658946542465528
GP,M,1.0860891416379232,U,LE3,T,1.1310291463719242,1.3629249087774855,teacher,teacher,home,mother,-0.647688019072363,-1.2806263399719566,-0.41785512192219165,no,yes,yes,no,yes,yes,yes,yes,-3.474631765033353,0.801881131544771,-0.9990561931747751,0.7303210417680112,-0.18101916192796408,-1.8521570565543446,-0.09321101466381852,1.5242881119925002,1.1349906402042291,1.21748348340136
GP,F,1.0860891416379232,U,LE3,A,1.1310291463719242,1.3629249087774855,health,other,home,mother,-0.647688019072363,-0.05865464152543318,-0.41785512192219165,no,yes,no,no,yes,yes,yes,yes,0.03746233708930843,-1.2648228157355672,0.8602295261331186,-0.5317544912412248,-0.9988768212410546,0.31833949409527795,1.0184044428993877,0.30028802206276245,-0.23798190842991918,0.08851141051434208
GP,M,0.26825093257322163,U,LE3,T,1.1310291463719242,1.3629249087774855,other,teacher,home,father,0.9294743650324168,-1.2806263399719566,-0.41785512192219165,no,no,yes,no,yes,yes,yes,no,0.03746233708930843,-2.2981747893757363,-1.928699052828722,0.7303210417680112,-0.18101916192796408,1.0418383443118189,-0.7107751577544887,-0.005712000419672025,0.03661260129691049,-0.13728300406306151
GP,F,0.26825093257322163,U,GT3,T,1.1310291463719242,-0.5161075941326506,other,other,reputation,mother,0.9294743650324168,1.1633170569210902,-0.41785512192219165,no,yes,yes,no,yes,yes,yes,no,0.03746233708930843,-0.2314708420953981,-0.06941333352082824,-0.5317544912412248,-0.9988768212410546,-0.4051593561212629,-0.7107751577544887,1.2182880895100658,0.31120711102374016,0.7658946542465528
GP,F,0.26825093257322163,U,GT3,T,0.20698572613342417,-0.5161075941326506,health,health,reputation,father,-0.647688019072363,2.3852887553676134,-0.41785512192219165,no,yes,yes,yes,no,yes,yes,no,1.2081603711301956,-1.2648228157355672,-0.9990561931747751,-0.5317544912412248,-0.18101916192796408,1.0418383443118189,-0.7107751577544887,1.8302881344749347,1.6841796596578886,1.669072312556167
GP,M,1.9039273507026249,U,GT3,T,0.20698572613342417,0.42340865732241745,other,other,home,other,-0.647688019072363,-0.05865464152543318,1.1335871624423814,no,yes,no,yes,yes,yes,yes,yes,0.03746233708930843,0.801881131544771,0.8602295261331186,-0.5317544912412248,-0.9988768212410546,-0.4051593561212629,1.7594814146081919,1.2182880895100658,0.8603961304773995,0.5401002396691492
GP,F,1.0860891416379232,U,GT3,T,-0.7170576941050758,1.3629249087774855,services,at_home,reputation,other,-0.647688019072363,-0.05865464152543318,1.1335871624423814,no,yes,yes,yes,yes,yes,yes,no,0.03746233708930843,0.801881131544771,-0.06941333352082824,-0.5317544912412248,-0.9988768212410546,-0.4051593561212629,0.27732747119058354,0.9122880670276313,0.31120711102374016,0.31430582509174565
GP,M,2.7217655597673263,U,GT3,A,0.20698572613342417,-0.5161075941326506,services,other,course,other,-0.647688019072363,-1.2806263399719566,-0.41785512192219165,no,no,no,yes,yes,yes,no,no,1.2081603711301956,1.8352331051849402,-0.06941333352082824,-0.5317544912412248,-0.9988768212410546,1.0418383443118189,-0.7107751577544887,1.8302881344749347,1.9587741693847183,1.669072312556167
GP,M,1.9039273507026249,U,GT3,T,1.1310291463719242,1.3629249087774855,teacher,services,reputation,other,0.9294743650324168,-1.2806263399719566,1.1335871624423814,no,yes,yes,no,yes,yes,yes,yes,0.03746233708930843,-0.2314708420953981,0.8602295261331186,-0.5317544912412248,-0.9988768212410546,0.31833949409527795,3.9827123297346048,-0.9237120678669755,-0.5125764181567488,-0.5888718332178686
GP,M,1.9039273507026249,R,GT3,T,0.20698572613342417,0.42340865732241745,other,services,reputation,father,-0.647688019072363,-0.05865464152543318,1.1335871624423814,no,no,no,yes,yes,yes,no,yes,0.03746233708930843,1.8352331051849402,-0.06941333352082824,-0.5317544912412248,-0.18101916192796408,1.0418383443118189,-0.7107751577544887,1.2182880895100658,0.31120711102374016,0.31430582509174565
GP,F,1.9039273507026249,U,LE3,T,-1.6411011143435759,-1.4556238455877186,at_home,other,reputation,other,-0.647688019072363,-0.05865464152543318,1.1335871624423814,yes,yes,no,yes,no,yes,yes,no,0.03746233708930843,0.801881131544771,-0.06941333352082824,-0.5317544912412248,0.6368384973851264,-0.4051593561212629,1.512455757371924,0.30028802206276245,-0.23798190842991918,-0.13728300406306151
GP,F,1.9039273507026249,U,LE3,T,-1.6411011143435759,-0.5161075941326506,services,services,home,other,-0.647688019072363,-0.05865464152543318,1.1335871624423814,no,no,no,yes,no,yes,no,yes,0.03746233708930843,-1.2648228157355672,0.8602295261331186,0.7303210417680112,-0.18101916192796408,-0.4051593561212629,-0.7107751577544887,-0.6177120453845409,-0.5125764181567488,-2.395227149837097
GP,F,1.9039273507026249,U,GT3,T,-0.7170576941050758,-1.4556238455877186,at_home,other,other,other,2.5066367491371966,-0.05865464152543318,-0.41785512192219165,no,yes,no,no,yes,no,yes,yes,-1.1332356969515789,0.801881131544771,-1.928699052828722,-0.5317544912412248,-0.9988768212410546,-1.1286582063378037,1.7594814146081919,0.9122880670276313,0.31120711102374016,0.5401002396691492
GP,M,1.9039273507026249,U,GT3,T,-1.6411011143435759,-0.5161075941326506,other,services,course,other,-0.647688019072363,-0.05865464152543318,1.1335871624423814,no,no,no,no,no,yes,yes,no,0.03746233708930843,1.8352331051849402,-0.9990561931747751,0.7303210417680112,-0.18101916192796408,0.31833949409527795,-0.3402366719000866,0.6062880445451969,0.03661260129691049,0.08851141051434208
GP,F,1.9039273507026249,U,LE3,T,0.20698572613342417,-0.5161075941326506,services,other,reputation,other,0.9294743650324168,-0.05865464152543318,1.1335871624423814,no,yes,yes,no,no,yes,yes,yes,0.03746233708930843,-1.2648228157355672,-0.9990561931747751,-0.5317544912412248,-0.18101916192796408,-1.8521570565543446,2.00650707184446,0.6062880445451969,-0.23798190842991918,0.08851141051434208
GP,F,1.9039273507026249,R,GT3,T,-0.7170576941050758,0.42340865732241745,other,other,reputation,other,-0.647688019072363,1.1633170569210902,1.1335871624423814,no,no,no,no,yes,yes,yes,yes,0.03746233708930843,-2.2981747893757363,-0.9990561931747751,-0.5317544912412248,-0.9988768212410546,-0.4051593561212629,4.229737986970873,0.6062880445451969,0.03661260129691049,0.08851141051434208
GP,F,1.0860891416379232,U,GT3,T,-0.7170576941050758,-1.4556238455877186,services,other,course,mother,0.9294743650324168,-0.05865464152543318,-0.41785512192219165,no,yes,yes,yes,yes,yes,yes,no,1.2081603711301956,-0.2314708420953981,-0.06941333352082824,-0.5317544912412248,-0.18101916192796408,-1.8521570565543446,-0.7107751577544887,-0.9237120678669755,-0.7871709278835786,-2.395227149837097
GP,F,1.0860891416379232,U,GT3,T,1.1310291463719242,0.42340865732241745,other,other,course,mother,-0.647688019072363,1.1633170569210902,-0.41785512192219165,no,yes,yes,yes,yes,yes,yes,yes,0.03746233708930843,-0.2314708420953981,0.8602295261331186,-0.5317544912412248,-0.9988768212410546,1.0418383443118189,0.4008402998087176,-0.6177120453845409,-0.23798190842991918,-0.3630774186404651
GP,F,0.26825093257322163,R,GT3,T,0.20698572613342417,1.3629249087774855,at_home,services,course,father,-0.647688019072363,1.1633170569210902,-0.41785512192219165,no,yes,yes,yes,no,yes,yes,no,0.03746233708930843,-0.2314708420953981,0.8602295261331186,0.7303210417680112,2.2725538160113077,1.0418383443118189,-0.7107751577544887,-0.005712000419672025,0.03661260129691049,-0.13728300406306151
GP,F,1.0860891416379232,U,GT3,T,1.1310291463719242,1.3629249087774855,teacher,other,course,mother,-0.647688019072363,-0.05865464152543318,-0.41785512192219165,no,yes,yes,no,yes,yes,yes,no,0.03746233708930843,0.801881131544771,0.8602295261331186,1.9923965747772472,0.6368384973851264,1.0418383443118189,-0.4637495005182206,-0.005712000419672025,0.03661260129691049,0.08851141051434208
GP,F,0.26825093257322163,U,GT3,A,1.1310291463719242,0.42340865732241745,services,services,course,mother,-0.647688019072363,-0.05865464152543318,-0.41785512192219165,no,yes,yes,no,yes,yes,yes,yes,1.2081603711301956,-1.2648228157355672,-0.9990561931747751,-0.5317544912412248,-0.18101916192796408,1.0418383443118189,2.130019900462594,0.6062880445451969,0.5858016207505699,0.5401002396691492
GP,F,0.26825093257322163,U,GT3,T,-0.7170576941050758,-0.5161075941326506,other,other,course,mother,-0.647688019072363,-0.05865464152543318,-0.41785512192219165,no,yes,no,no,yes,yes,no,yes,0.03746233708930843,-1.2648228157355672,-0.9990561931747751,-0.5317544912412248,-0.9988768212410546,-0.4051593561212629,0.7713787856631197,-0.005712000419672025,-0.5125764181567488,-0.3630774186404651
GP,F,0.26825093257322163,R,LE3,T,-0.7170576941050758,-0.5161075941326506,services,services,course,mother,-0.647688019072363,1.1633170569210902,-0.41785512192219165,no,yes,yes,yes,yes,yes,yes,no,-1.1332356969515789,-0.2314708420953981,-0.9990561931747751,0.7303210417680112,-0.18101916192796408,-0.4051593561212629,-0.3402366719000866,-0.005712000419672025,0.03661260129691049,0.08851141051434208
GP,F,0.26825093257322163,U,GT3,T,0.20698572613342417,-1.4556238455877186,services,services,course,father,-0.647688019072363,1.1633170569210902,-0.41785512192219165,no,yes,no,no,no,yes,yes,no,-1.1332356969515789,0.801881131544771,-0.06941333352082824,0.7303210417680112,0.6368384973851264,1.0418383443118189,-0.5872623291363547,0.30028802206276245,0.8603961304773995,0.9916890688239565
GP,F,0.26825093257322163,U,LE3,T,-2.5651445345820756,-0.5161075941326506,at_home,at_home,home,father,0.9294743650324168,1.1633170569210902,-0.41785512192219165,no,no,no,no,yes,yes,yes,no,-1.1332356969515789,-0.2314708420953981,-0.06941333352082824,0.7303210417680112,0.6368384973851264,-1.1286582063378037,-0.7107751577544887,1.5242881119925002,1.1349906402042291,0.9916890688239565
GP,M,1.0860891416379232,U,GT3,T,1.1310291463719242,1.3629249087774855,other,other,course,mother,-0.647688019072363,1.1633170569210902,-0.41785512192219165,no,no,no,yes,yes,yes,yes,no,0.03746233708930843,-0.2314708420953981,-0.06941333352082824,0.7303210417680112,-0.18101916192796408,-0.4051593561212629,-0.3402366719000866,-0.6177120453845409,0.31120711102374016,0.08851141051434208
GP,M,0.26825093257322163,U,GT3,T,0.20698572613342417,0.42340865732241745,other,services,reputation,mother,-0.647688019072363,-1.2806263399719566,-0.41785512192219165,no,no,no,yes,no,yes,yes,no,0.03746233708930843,-0.2314708420953981,1.7898723857870655,1.9923965747772472,2.2725538160113077,1.0418383443118189,-0.3402366719000866,0.9122880670276313,1.1349906402042291,1.21748348340136
GP,M,0.26825093257322163,R,GT3,T,-0.7170576941050758,-0.5161075941326506,services,other,course,mother,4.0837991332419765,-1.2806263399719566,-0.41785512192219165,no,yes,no,no,yes,yes,yes,no,0.03746233708930843,0.801881131544771,1.7898723857870655,4.51654764079572,2.2725538160113077,0.31833949409527795,0.27732747119058354,-0.005712000419672025,-0.23798190842991918,-0.13728300406306151
GP,F,0.26825093257322163,U,GT3,T,1.1310291463719242,1.3629249087774855,teacher,services,course,mother,-0.647688019072363,1.1633170569210902,-0.41785512192219165,no,yes,yes,yes,yes,yes,yes,no,1.2081603711301956,0.801881131544771,0.8602295261331186,-0.5317544912412248,0.6368384973851264,0.31833949409527795,0.15381464257244953,-0.3117120229021065,-0.5125764181567488,-0.3630774186404651
GP,F,0.26825093257322163,U,GT3,T,1.1310291463719242,1.3629249087774855,teacher,teacher,course,mother,0.9294743650324168,1.1633170569210902,-0.41785512192219165,no,yes,yes,no,no,yes,yes,yes,0.03746233708930843,-0.2314708420953981,-0.06941333352082824,-0.5317544912412248,-0.18101916192796408,0.31833949409527795,-0.21672384328195257,0.9122880670276313,0.8603961304773995,0.7658946542465528
GP,M,1.0860891416379232,U,LE3,T,-0.7170576941050758,-0.5161075941326506,other,other,course,mother,-0.647688019072363,2.3852887553676134,-0.41785512192219165,no,yes,no,yes,yes,yes,yes,no,0.03746233708930843,1.8352331051849402,1.7898723857870655,0.7303210417680112,1.454696156698217,1.0418383443118189,-0.4637495005182206,-0.6177120453845409,-0.7871709278835786,-0.5888718332178686
GP,F,0.26825093257322163,R,GT3,T,-0.7170576941050758,1.3629249087774855,at_home,other,course,father,-0.647688019072363,1.1633170569210902,-0.41785512192219165,no,yes,no,no,yes,yes,yes,yes,0.03746233708930843,0.801881131544771,-0.06941333352082824,-0.5317544912412248,-0.9988768212410546,1.0418383443118189,0.15381464257244953,0.30028802206276245,0.8603961304773995,0.7658946542465528
GP,F,1.0860891416379232,U,GT3,T,0.20698572613342417,0.42340865732241745,services,services,home,mother,-0.647688019072363,-0.05865464152543318,-0.41785512192219165,no,no,no,yes,yes,yes,yes,no,1.2081603711301956,-0.2314708420953981,0.8602295261331186,-0.5317544912412248,-0.9988768212410546,0.31833949409527795,-0.7107751577544887,-1.2297120903494099,-2.983927005698216,-2.395227149837097
GP,F,1.0860891416379232,U,LE3,T,-0.7170576941050758,-0.5161075941326506,other,other,home,other,-0.647688019072363,-0.05865464152543318,-0.41785512192219165,no,no,no,yes,no,yes,yes,yes,0.03746233708930843,-0.2314708420953981,-0.06941333352082824,-0.5317544912412248,-0.9988768212410546,-1.1286582063378037,-0.7107751577544887,-0.9237120678669755,-0.7871709278835786,-2.395227149837097
GP,F,1.0860891416379232,R,GT3,T,-0.7170576941050758,-0.5161075941326506,at_home,other,course,mother,0.9294743650324168,2.3852887553676134,-0.41785512192219165,no,no,no,yes,yes,yes,no,no,0.03746233708930843,0.801881131544771,0.8602295261331186,-0.5317544912412248,-0.9988768212410546,0.31833949409527795,-0.7107751577544887,-0.3117120229021065,-0.5125764181567488,-2.395227149837097
GP,F,0.26825093257322163,U,GT3,T,0.20698572613342417,1.3629249087774855,services,other,course,mother,-0.647688019072363,1.1633170569210902,-0.41785512192219165,no,no,no,no,yes,yes,yes,no,0.03746233708930843,0.801881131544771,1.7898723857870655,-0.5317544912412248,0.6368384973851264,1.0418383443118189,1.2654301001356558,1.5242881119925002,1.1349906402042291,0.9916890688239565
GP,F,1.9039273507026249,R,GT3,A,0.20698572613342417,-1.4556238455877186,services,at_home,home,other,-0.647688019072363,1.1633170569210902,1.1335871624423814,no,no,yes,no,yes,yes,no,no,1.2081603711301956,0.801881131544771,-0.06941333352082824,-0.5317544912412248,-0.18101916192796408,1.0418383443118189,0.7713787856631197,0.9122880670276313,0.5858016207505699,0.5401002396691492
GP,F,0.26825093257322163,U,GT3,T,0.20698572613342417,-0.5161075941326506,other,other,home,mother,-0.647688019072363,-0.05865464152543318,-0.41785512192219165,no,yes,yes,no,yes,yes,yes,yes,0.03746233708930843,-0.2314708420953981,-0.9990561931747751,0.7303210417680112,0.6368384973851264,-1.1286582063378037,-0.7107751577544887,-1.2297120903494099,-0.7871709278835786,-2.395227149837097
GP,F,1.0860891416379232,U,LE3,T,0.20698572613342417,0.42340865732241745,services,services,home,mother,-0.647688019072363,2.3852887553676134,-0.41785512192219165,no,yes,no,no,yes,yes,yes,no,1.2081603711301956,-0.2314708420953981,-0.06941333352082824,-0.5317544912412248,-0.9988768212410546,-1.8521570565543446,0.15381464257244953,1.5242881119925002,1.1349906402042291,1.4432778979787635
GP,F,0.26825093257322163,R,GT3,A,0.20698572613342417,-0.5161075941326506,other,other,home,mother,-0.647688019072363,-0.05865464152543318,-0.41785512192219165,no,yes,yes,no,yes,yes,yes,no,0.03746233708930843,-0.2314708420953981,-0.06941333352082824,0.7303210417680112,0.6368384973851264,-1.1286582063378037,-0.21672384328195257,-0.6177120453845409,-0.23798190842991918,-0.13728300406306151
GP,F,1.9039273507026249,U,GT3,T,-0.7170576941050758,-1.4556238455877186,services,services,home,other,-0.647688019072363,1.1633170569210902,1.1335871624423814,no,no,yes,yes,yes,yes,yes,yes,0.03746233708930843,-0.2314708420953981,0.8602295261331186,-0.5317544912412248,0.6368384973851264,-0.4051593561212629,-0.21672384328195257,-0.005712000419672025,0.31120711102374016,0.08851141051434208
GP,M,1.0860891416379232,U,GT3,T,1.1310291463719242,1.3629249087774855,teacher,services,home,father,-0.647688019072363,-0.05865464152543318,1.1335871624423814,no,yes,no,yes,yes,yes,yes,no,0.03746233708930843,-0.2314708420953981,-0.06941333352082824,0.7303210417680112,-0.18101916192796408,-1.1286582063378037,-0.7107751577544887,-0.3117120229021065,-0.23798190842991918,-2.395227149837097
GP,M,1.0860891416379232,U,LE3,T,0.20698572613342417,1.3629249087774855,services,other,home,mother,-0.647688019072363,-0.05865464152543318,-0.41785512192219165,no,no,no,yes,yes,yes,yes,yes,0.03746233708930843,-0.2314708420953981,-0.06941333352082824,-0.5317544912412248,0.6368384973851264,1.0418383443118189,0.6478659570449856,1.5242881119925002,1.1349906402042291,0.9916890688239565
GP,F,0.26825093257322163,U,GT3,A,-0.7170576941050758,-0.5161075941326506,at_home,at_home,home,father,-0.647688019072363,-0.05865464152543318,1.1335871624423814,no,yes,no,no,yes,yes,yes,yes,-1.1332356969515789,-0.2314708420953981,-1.928699052828722,-0.5317544912412248,-0.18101916192796408,0.31833949409527795,-0.7107751577544887,-0.6177120453845409,-0.7871709278835786,-2.395227149837097
GP,F,1.0860891416379232,U,GT3,T,-0.7170576941050758,0.42340865732241745,at_home,other,course,mother,-0.647688019072363,1.1633170569210902,-0.41785512192219165,no,yes,no,no,yes,yes,yes,no,0.03746233708930843,-0.2314708420953981,-0.06941333352082824,-0.5317544912412248,-0.18101916192796408,-0.4051593561212629,-0.21672384328195257,-0.005712000419672025,-0.23798190842991918,-0.13728300406306151
GP,F,1.0860891416379232,U,GT3,T,0.20698572613342417,-0.5161075941326506,other,services,other,mother,-0.647688019072363,1.1633170569210902,-0.41785512192219165,no,no,no,no,yes,yes,yes,yes,1.2081603711301956,0.801881131544771,-0.06941333352082824,0.7303210417680112,0.6368384973851264,-1.8521570565543446,0.15381464257244953,0.6062880445451969,0.5858016207505699,0.7658946542465528
GP,M,1.0860891416379232,R,GT3,T,1.1310291463719242,0.42340865732241745,teacher,services,course,mother,-0.647688019072363,1.1633170569210902,-0.41785512192219165,no,no,no,no,yes,yes,yes,yes,1.2081603711301956,-0.2314708420953981,-0.9990561931747751,-0.5317544912412248,-0.18101916192796408,0.31833949409527795,0.4008402998087176,1.5242881119925002,1.1349906402042291,1.21748348340136
GP,M,1.0860891416379232,U,GT3,T,1.1310291463719242,0.42340865732241745,teacher,other,course,mother,-0.647688019072363,1.1633170569210902,-0.41785512192219165,no,yes,yes,no,yes,yes,yes,yes,1.2081603711301956,0.801881131544771,1.7898723857870655,0.7303210417680112,0.6368384973851264,1.0418383443118189,-0.7107751577544887,-0.3117120229021065,-0.23798190842991918,-0.3630774186404651
GP,F,0.26825093257322163,U,GT3,T,1.1310291463719242,0.42340865732241745,health,other,reputation,mother,-0.647688019072363,1.1633170569210902,-0.41785512192219165,no,yes,yes,yes,yes,yes,yes,yes,0.03746233708930843,0.801881131544771,-0.06941333352082824,-0.5317544912412248,0.6368384973851264,0.31833949409527795,-0.7107751577544887,0.6062880445451969,1.1349906402042291,0.9916890688239565
MS,M,1.9039273507026249,R,GT3,T,-1.6411011143435759,-1.4556238455877186,other,services,home,other,2.5066367491371966,-0.05865464152543318,4.236471731171527,no,no,no,no,yes,yes,yes,no,1.2081603711301956,0.801881131544771,0.8602295261331186,1.9923965747772472,0.6368384973851264,-1.1286582063378037,0.27732747119058354,-0.9237120678669755,-1.0617654376104082,-0.5888718332178686
MS,M,0.26825093257322163,U,GT3,T,0.20698572613342417,0.42340865732241745,health,other,course,mother,0.9294743650324168,-0.05865464152543318,-0.41785512192219165,no,yes,yes,no,yes,yes,yes,no,0.03746233708930843,1.8352331051849402,0.8602295261331186,0.7303210417680112,0.6368384973851264,-0.4051593561212629,-0.4637495005182206,0.6062880445451969,0.5858016207505699,0.5401002396691492
MS,M,1.0860891416379232,U,LE3,T,-1.6411011143435759,0.42340865732241745,at_home,services,course,mother,-0.647688019072363,-1.2806263399719566,1.1335871624423814,no,no,no,no,yes,no,yes,yes,0.03746233708930843,-0.2314708420953981,-0.06941333352082824,0.7303210417680112,0.6368384973851264,-0.4051593561212629,0.15381464257244953,-0.9237120678669755,-1.0617654376104082,-0.5888718332178686
MS,M,1.9039273507026249,R,GT3,T,-1.6411011143435759,-1.4556238455877186,other,other,home,other,2.5066367491371966,-1.2806263399719566,1.1335871624423814,no,yes,no,no,yes,yes,yes,no,0.03746233708930843,0.801881131544771,0.8602295261331186,1.9923965747772472,0.6368384973851264,1.0418383443118189,-0.21672384328195257,-0.9237120678669755,-0.7871709278835786,-0.5888718332178686
MS,M,0.26825093257322163,R,GT3,T,1.1310291463719242,0.42340865732241745,services,other,home,mother,0.9294743650324168,-0.05865464152543318,-0.41785512192219165,no,yes,yes,yes,no,yes,yes,yes,0.03746233708930843,1.8352331051849402,1.7898723857870655,-0.5317544912412248,0.6368384973851264,-1.1286582063378037,-0.21672384328195257,0.6062880445451969,0.03661260129691049,0.08851141051434208
MS,F,1.0860891416379232,U,GT3,T,0.20698572613342417,0.42340865732241745,services,services,course,father,-0.647688019072363,-0.05865464152543318,-0.41785512192219165,no,yes,no,no,yes,yes,no,yes,1.2081603711301956,-0.2314708420953981,0.8602295261331186,-0.5317544912412248,-0.9988768212410546,1.0418383443118189,-0.7107751577544887,-0.3117120229021065,-0.5125764181567488,-0.3630774186404651
MS,F,0.26825093257322163,R,GT3,T,1.1310291463719242,1.3629249087774855,teacher,services,other,father,0.9294743650324168,-0.05865464152543318,-0.41785512192219165,no,yes,yes,yes,yes,yes,yes,no,0.03746233708930843,-0.2314708420953981,-0.06941333352082824,-0.5317544912412248,-0.18101916192796408,1.0418383443118189,-0.21672384328195257,0.30028802206276245,0.5858016207505699,0.5401002396691492
MS,F,0.26825093257322163,U,LE3,A,0.20698572613342417,-0.5161075941326506,services,other,reputation,mother,0.9294743650324168,-0.05865464152543318,-0.41785512192219165,no,no,no,no,yes,yes,no,yes,-3.474631765033353,-1.2648228157355672,-0.06941333352082824,-0.5317544912412248,-0.18101916192796408,1.0418383443118189,-0.4637495005182206,0.30028802206276245,0.31120711102374016,0.08851141051434208
MS,M,1.0860891416379232,U,LE3,T,-1.6411011143435759,-1.4556238455877186,other,services,home,father,0.9294743650324168,-1.2806263399719566,-0.41785512192219165,no,no,no,no,no,yes,yes,yes,-1.1332356969515789,-0.2314708420953981,-0.9990561931747751,-0.5317544912412248,-0.18101916192796408,-0.4051593561212629,-0.21672384328195257,-0.3117120229021065,-0.23798190842991918,-0.13728300406306151
MS,F,1.0860891416379232,U,LE3,T,-1.6411011143435759,-1.4556238455877186,at_home,services,course,father,0.9294743650324168,1.1633170569210902,-0.41785512192219165,no,no,no,no,yes,yes,yes,no,1.2081603711301956,-0.2314708420953981,-0.9990561931747751,-0.5317544912412248,-0.9988768212410546,0.31833949409527795,-0.7107751577544887,2.1362881569573693,1.4095851499310588,1.21748348340136
MS,F,1.0860891416379232,R,LE3,A,-1.6411011143435759,1.3629249087774855,at_home,other,course,mother,2.5066367491371966,-0.05865464152543318,-0.41785512192219165,no,no,no,no,yes,yes,no,yes,0.03746233708930843,-0.2314708420953981,0.8602295261331186,-0.5317544912412248,1.454696156698217,1.0418383443118189,-0.7107751577544887,0.6062880445451969,0.5858016207505699,0.5401002396691492
MS,M,1.0860891416379232,R,LE3,T,-1.6411011143435759,-1.4556238455877186,at_home,other,other,mother,0.9294743650324168,-0.05865464152543318,1.1335871624423814,no,no,no,yes,no,no,no,no,0.03746233708930843,0.801881131544771,-0.06941333352082824,0.7303210417680112,0.6368384973851264,1.0418383443118189,-0.4637495005182206,0.6062880445451969,0.31120711102374016,0.31430582509174565
MS,F,1.0860891416379232,U,GT3,T,0.20698572613342417,0.42340865732241745,services,services,other,mother,0.9294743650324168,-0.05865464152543318,-0.41785512192219165,no,yes,no,no,yes,yes,yes,yes,0.03746233708930843,-0.2314708420953981,-0.9990561931747751,-0.5317544912412248,0.6368384973851264,-0.4051593561212629,-0.7107751577544887,-0.005712000419672025,0.03661260129691049,-0.13728300406306151
MS,F,0.26825093257322163,U,LE3,T,1.1310291463719242,1.3629249087774855,at_home,at_home,course,mother,-0.647688019072363,-0.05865464152543318,-0.41785512192219165,no,yes,yes,yes,yes,yes,yes,yes,-2.303933730992466,-0.2314708420953981,0.8602295261331186,-0.5317544912412248,-0.9988768212410546,-1.8521570565543446,-0.7107751577544887,1.5242881119925002,1.1349906402042291,0.9916890688239565
MS,F,0.26825093257322163,R,GT3,T,-1.6411011143435759,-0.5161075941326506,other,services,course,father,0.9294743650324168,-0.05865464152543318,-0.41785512192219165,no,no,no,no,no,yes,no,no,-1.1332356969515789,-1.2648228157355672,-0.9990561931747751,-0.5317544912412248,-0.18101916192796408,-0.4051593561212629,-0.7107751577544887,0.30028802206276245,0.03661260129691049,0.31430582509174565
MS,M,1.0860891416379232,R,GT3,T,-1.6411011143435759,0.42340865732241745,at_home,other,course,mother,0.9294743650324168,-0.05865464152543318,-0.41785512192219165,no,yes,yes,no,yes,yes,no,no,-1.1332356969515789,-0.2314708420953981,0.8602295261331186,0.7303210417680112,1.454696156698217,-0.4051593561212629,-0.21672384328195257,-0.3117120229021065,-0.23798190842991918,-0.13728300406306151
MS,M,1.0860891416379232,U,LE3,T,1.1310291463719242,1.3629249087774855,teacher,services,other,mother,0.9294743650324168,1.1633170569210902,-0.41785512192219165,no,no,yes,no,yes,yes,yes,yes,0.03746233708930843,-1.2648228157355672,-0.9990561931747751,0.7303210417680112,-0.18101916192796408,1.0418383443118189,-0.7107751577544887,0.6062880445451969,0.5858016207505699,0.5401002396691492
MS,F,1.0860891416379232,U,GT3,T,-0.7170576941050758,0.42340865732241745,at_home,services,course,father,0.9294743650324168,-1.2806263399719566,-0.41785512192219165,no,yes,yes,no,yes,yes,yes,yes,1.2081603711301956,-1.2648228157355672,-0.06941333352082824,-0.5317544912412248,-0.18101916192796408,0.31833949409527795,-0.7107751577544887,-0.005712000419672025,-0.23798190842991918,-0.13728300406306151
MS,F,1.0860891416379232,R,GT3,T,1.1310291463719242,1.3629249087774855,other,teacher,other,father,2.5066367491371966,-0.05865464152543318,-0.41785512192219165,no,yes,yes,no,no,yes,yes,yes,-1.1332356969515789,-1.2648228157355672,-0.9990561931747751,3.2544721077864835,-0.18101916192796408,1.0418383443118189,0.5243531284268517,0.9122880670276313,0.31120711102374016,0.08851141051434208
MS,F,1.9039273507026249,U,LE3,T,0.20698572613342417,-0.5161075941326506,services,services,home,other,0.9294743650324168,-0.05865464152543318,2.685029446806954,no,no,no,yes,yes,yes,no,yes,-1.1332356969515789,-1.2648228157355672,-0.9990561931747751,-0.5317544912412248,-0.9988768212410546,-0.4051593561212629,-0.21672384328195257,-1.2297120903494099,-1.0617654376104082,-0.3630774186404651
